opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,industry,won,amount,days_to_deadline,employee_win_rate,industry_encoded,is_repeat_customer,priority_encoded
EHC9KQDN,Jonathan Berthelot,GTX Basic,Scottech,Lost,2017-07-08,2017-07-09,0.0,Banking,0,0.0,1,0.6477272727272727,0,1,2
MBLFZPU2,Jonathan Berthelot,GTX Basic,Warephase,Lost,2017-07-08,2017-09-12,0.0,Retail,0,0.0,66,0.6477272727272727,4,1,2
L0SOZL9A,Kary Hendrixson,MG Advanced,Y-corporation,Lost,2017-07-08,2017-09-28,0.0,Manufacturing,0,0.0,82,0.6238805970149254,2,1,0
00XBYXIB,Kary Hendrixson,GTX Plus Basic,Green-Plus,Won,2017-07-08,2017-07-09,993.0,Retail,1,993.0,1,0.6238805970149254,4,1,2
ASN7OCWQ,Markita Hansen,GTX Basic,Groovestreet,Lost,2017-07-08,2017-07-15,0.0,Retail,0,0.0,7,0.5726872246696035,4,1,0
SHS9HQX4,Maureen Marcano,GTXPro,Finjob,Won,2017-07-08,2017-09-19,4642.0,Manufacturing,1,4642.0,73,0.6995305164319249,2,1,1
JYEQFGS5,Reed Clapper,GTXPro,Umbrella Corporation,Lost,2017-07-08,2017-07-17,0.0,Public Sector,0,0.0,9,0.6540084388185654,3,1,2
S9DVJGUO,Reed Clapper,GTXPro,Kan-code,Won,2017-07-08,2017-07-15,4530.0,Public Sector,1,4530.0,7,0.6540084388185654,3,1,0
0YPN92QB,Rosalina Dieter,MG Special,Y-corporation,Lost,2017-07-08,2017-07-10,0.0,Manufacturing,0,0.0,2,0.6545454545454545,2,1,0
UIA0FO51,Rosie Papadopoulos,MG Advanced,Xx-zobam,Won,2017-07-08,2017-07-09,3569.0,Manufacturing,1,3569.0,1,0.6446280991735537,2,1,1
48J7F1A2,Vicki Laflamme,MG Advanced,Hottechi,Won,2017-07-08,2017-08-31,3276.0,Public Sector,1,3276.0,54,0.6368876080691642,3,1,2
SFIMNCPZ,Violet Mclelland,MG Advanced,Mathtouch,Lost,2017-07-08,2017-07-10,0.0,Energy,0,0.0,2,0.6321243523316062,1,1,1
57NT8T8S,Zane Levy,GTX Basic,Finjob,Lost,2017-07-08,2017-07-16,0.0,Manufacturing,0,0.0,8,0.6168582375478927,2,1,0
7GLF1GBJ,Zane Levy,GTX Plus Basic,Green-Plus,Lost,2017-07-08,2017-07-16,0.0,Retail,0,0.0,8,0.6168582375478927,4,1,0
YST07PM6,Zane Levy,GTX Plus Pro,Doncon,Lost,2017-07-08,2017-07-17,0.0,Shipping,0,0.0,9,0.6168582375478927,5,1,2
HPU7RQG6,Zane Levy,GTX Plus Pro,Rantouch,Lost,2017-07-08,2017-07-15,0.0,Energy,0,0.0,7,0.6168582375478927,1,1,0
6Z1XK6YR,Zane Levy,GTXPro,Hatfan,Lost,2017-07-08,2017-11-09,0.0,Public Sector,0,0.0,124,0.6168582375478927,3,1,2
045D5MZO,Zane Levy,GTX Plus Pro,Kan-code,Won,2017-07-08,2017-07-17,5576.0,Public Sector,1,5576.0,9,0.6168582375478927,3,1,1
K1UREXI5,Anna Snelling,GTX Basic,Genco Pura Olive Oil Company,Won,2017-07-09,2017-09-16,460.0,Manufacturing,1,460.0,69,0.6190476190476191,2,1,2
M7Y1LHHA,Boris Faz,GTX Basic,Zathunicon,Won,2017-07-09,2017-07-16,457.0,Retail,1,457.0,7,0.6601307189542484,4,1,2
WP6SUIMC,Cassey Cress,MG Advanced,Silis,Lost,2017-07-09,2017-07-15,0.0,Public Sector,0,0.0,6,0.6245210727969349,3,1,0
SGI5I4X1,Corliss Cosme,GTX Basic,Gekko & Co,Won,2017-07-09,2017-07-10,665.0,Telecom,1,665.0,1,0.6550218340611353,6,1,0
U07VUUGP,Corliss Cosme,GTX Plus Basic,Zathunicon,Won,2017-07-09,2017-07-15,1122.0,Retail,1,1122.0,6,0.6550218340611353,4,1,2
SEC6K7X2,Corliss Cosme,GTX Plus Pro,Umbrella Corporation,Won,2017-07-09,2017-07-18,5578.0,Public Sector,1,5578.0,9,0.6550218340611353,3,1,0
MXVBWIE5,Darcel Schlecht,GTX Basic,Rundofase,Won,2017-07-09,2017-09-08,460.0,Public Sector,1,460.0,61,0.6311030741410488,3,1,0
794F5VJB,Donn Cantrell,GTX Plus Basic,Donware,Won,2017-07-09,2017-08-31,1133.0,Banking,1,1133.0,53,0.5745454545454546,0,1,0
TNEB1XNK,Donn Cantrell,GTX Plus Basic,Gekko & Co,Won,2017-07-09,2017-09-18,1194.0,Telecom,1,1194.0,71,0.5745454545454546,6,1,2
P60PIE95,Donn Cantrell,GTX Plus Pro,Yearin,Won,2017-07-09,2017-09-16,5861.0,Retail,1,5861.0,69,0.5745454545454546,4,1,0
QKOAWRXD,Gladys Colclough,GTX Basic,Dontechi,Lost,2017-07-09,2017-07-17,0.0,Shipping,0,0.0,8,0.5818965517241379,5,1,2
NC7V5K1T,Gladys Colclough,GTX Plus Basic,Stanredtax,Won,2017-07-09,2017-08-28,1194.0,Retail,1,1194.0,50,0.5818965517241379,4,1,0
XTAPYDDI,Gladys Colclough,GTXPro,Funholding,Won,2017-07-09,2017-07-11,4440.0,Retail,1,4440.0,2,0.5818965517241379,4,1,1
0CTHPQGT,Jonathan Berthelot,MG Special,Cancity,Won,2017-07-09,2017-07-19,53.0,Public Sector,1,53.0,10,0.6477272727272727,3,1,0
N9KFOKLS,Kami Bicknell,GTX Basic,Sonron,Lost,2017-07-09,2017-07-14,0.0,Manufacturing,0,0.0,5,0.6397058823529411,2,1,0
02SSRMSA,Lajuana Vencill,GTX Plus Basic,Inity,Won,2017-07-09,2017-07-13,1192.0,Manufacturing,1,1192.0,4,0.5497835497835498,2,1,2
HBJPBF3P,Marty Freudenburg,MG Special,Conecom,Won,2017-07-09,2017-09-01,54.0,Shipping,1,54.0,54,0.6288659793814433,5,1,2
E6D2DBXF,Moses Frase,MG Advanced,Ron-tech,Lost,2017-07-09,2017-07-13,0.0,Manufacturing,0,0.0,4,0.6615384615384615,2,1,0
OUMM04QV,Moses Frase,GTX Plus Pro,Warephase,Won,2017-07-09,2017-07-18,4651.0,Retail,1,4651.0,9,0.6615384615384615,4,1,1
TZQWGMG7,Niesha Huffines,GTX Plus Pro,Rangreen,Lost,2017-07-09,2017-07-19,0.0,Energy,0,0.0,10,0.6,1,1,0
66KFPHBT,Niesha Huffines,GTX Plus Pro,Betatech,Won,2017-07-09,2017-09-24,5944.0,Public Sector,1,5944.0,77,0.6,3,1,0
WL4TLMUC,Reed Clapper,MG Advanced,Gekko & Co,Lost,2017-07-09,2017-07-17,0.0,Telecom,0,0.0,8,0.6540084388185654,6,1,1
HXMJ5048,Vicki Laflamme,MG Advanced,Green-Plus,Lost,2017-07-09,2017-07-17,0.0,Retail,0,0.0,8,0.6368876080691642,4,1,2
6178B4JM,Anna Snelling,GTX Plus Basic,Domzoom,Won,2017-07-10,2017-07-17,962.0,Retail,1,962.0,7,0.6190476190476191,4,1,0
WC7KCJ2N,Boris Faz,GTX Plus Basic,Silis,Won,2017-07-10,2017-07-21,1063.0,Public Sector,1,1063.0,11,0.6601307189542484,3,1,2
5GBVA3ZZ,Cassey Cress,MG Advanced,Zencorporation,Lost,2017-07-10,2017-07-23,0.0,Shipping,0,0.0,13,0.6245210727969349,5,1,2
B7WWPCO6,Cecily Lampkin,GTX Basic,Gogozoom,Lost,2017-07-10,2017-07-23,0.0,Telecom,0,0.0,13,0.66875,6,1,1
152DN1FE,Darcel Schlecht,GTX Plus Basic,Cancity,Lost,2017-07-10,2017-07-12,0.0,Public Sector,0,0.0,2,0.6311030741410488,3,1,1
3NJHQZT6,Darcel Schlecht,MG Special,Streethex,Lost,2017-07-10,2017-07-17,0.0,Banking,0,0.0,7,0.6311030741410488,0,1,2
9GOWJ93R,Darcel Schlecht,MG Advanced,Domzoom,Won,2017-07-10,2017-09-03,2572.0,Retail,1,2572.0,55,0.6311030741410488,4,1,0
QAB3H9H5,Gladys Colclough,GTXPro,Globex Corporation,Lost,2017-07-10,2017-07-11,0.0,Retail,0,0.0,1,0.5818965517241379,4,1,2
9B9VDAFU,Gladys Colclough,GTXPro,Warephase,Won,2017-07-10,2017-07-18,4631.0,Retail,1,4631.0,8,0.5818965517241379,4,1,0
L9F6QP4P,Gladys Colclough,MG Advanced,Isdom,Won,2017-07-10,2017-07-19,3230.0,Retail,1,3230.0,9,0.5818965517241379,4,1,0
1D5AYQO6,Hayden Neloms,MG Special,Condax,Won,2017-07-10,2017-07-19,59.0,Banking,1,59.0,9,0.7039473684210527,0,1,1
6WR7JQ3C,James Ascencio,MG Advanced,Labdrill,Won,2017-07-10,2017-11-03,3624.0,Energy,1,3624.0,116,0.6553398058252428,1,1,0
Y2XXRYMX,Kami Bicknell,GTX Plus Basic,Labdrill,Lost,2017-07-10,2017-11-11,0.0,Energy,0,0.0,124,0.6397058823529411,1,1,0
Z9DK5289,Kami Bicknell,GTXPro,Golddex,Lost,2017-07-10,2017-07-12,0.0,Manufacturing,0,0.0,2,0.6397058823529411,2,1,2
MN34I4DD,Kami Bicknell,GTX Plus Pro,Hatfan,Won,2017-07-10,2017-09-22,5848.0,Public Sector,1,5848.0,74,0.6397058823529411,3,1,1
9CQ6TMET,Kami Bicknell,MG Special,Dalttechnology,Won,2017-07-10,2017-07-11,42.0,Shipping,1,42.0,1,0.6397058823529411,5,1,0
N54HHLC4,Kary Hendrixson,GTX Plus Pro,Sunnamplex,Lost,2017-07-10,2017-07-12,0.0,Public Sector,0,0.0,2,0.6238805970149254,3,1,0
TPP1IGKV,Kary Hendrixson,GTXPro,Nam-zim,Lost,2017-07-10,2017-07-17,0.0,Energy,0,0.0,7,0.6238805970149254,1,1,1
9USDNUBL,Markita Hansen,GTX Plus Pro,Hatfan,Lost,2017-07-10,2017-08-29,0.0,Public Sector,0,0.0,50,0.5726872246696035,3,1,2
Q82O5QTN,Marty Freudenburg,MG Advanced,Rangreen,Lost,2017-07-10,2017-07-12,0.0,Energy,0,0.0,2,0.6288659793814433,1,1,1
2HVDAY4L,Moses Frase,MG Special,Cancity,Lost,2017-07-10,2017-07-21,0.0,Public Sector,0,0.0,11,0.6615384615384615,3,1,1
0FGWN6O0,Moses Frase,GTX Basic,Isdom,Won,2017-07-10,2017-07-19,588.0,Retail,1,588.0,9,0.6615384615384615,4,1,0
FQXZBTEG,Reed Clapper,GTX Plus Basic,Zencorporation,Lost,2017-07-10,2017-07-18,0.0,Shipping,0,0.0,8,0.6540084388185654,5,1,0
8IGYTN3H,Reed Clapper,MG Special,Yearin,Won,2017-07-10,2017-07-17,54.0,Retail,1,54.0,7,0.6540084388185654,4,1,2
OTNZ5ZCN,Vicki Laflamme,GTXPro,Singletechno,Won,2017-07-10,2017-09-06,5099.0,Retail,1,5099.0,58,0.6368876080691642,4,1,0
7O2ISWVB,Zane Levy,GTX Plus Pro,Plexzap,Lost,2017-07-10,2017-07-15,0.0,Manufacturing,0,0.0,5,0.6168582375478927,2,1,0
QUAD5082,Boris Faz,MG Advanced,Konex,Lost,2017-07-11,2017-07-21,0.0,Public Sector,0,0.0,10,0.6601307189542484,3,1,1
P6H45Y25,Cecily Lampkin,GTX Basic,Scottech,Lost,2017-07-11,2017-09-16,0.0,Banking,0,0.0,67,0.66875,0,1,0
28EVFB8G,Cecily Lampkin,GTX Plus Basic,Treequote,Lost,2017-07-11,2017-07-13,0.0,Retail,0,0.0,2,0.66875,4,1,2
VV5LDD24,Corliss Cosme,MG Advanced,Silis,Lost,2017-07-11,2017-07-13,0.0,Public Sector,0,0.0,2,0.6550218340611353,3,1,1
SF3KBDJF,Daniell Hammack,GTXPro,Silis,Lost,2017-07-11,2017-08-18,0.0,Public Sector,0,0.0,38,0.6096256684491979,3,1,2
DKUVKTIT,Daniell Hammack,GTX Plus Pro,Initech,Won,2017-07-11,2017-07-19,4881.0,Banking,1,4881.0,8,0.6096256684491979,0,1,1
OYUUU6B9,Darcel Schlecht,GTX Basic,Bioholding,Lost,2017-07-11,2017-11-09,0.0,Banking,0,0.0,121,0.6311030741410488,0,1,0
IIVNXACR,Darcel Schlecht,GTXPro,Codehow,Lost,2017-07-11,2017-07-12,0.0,Telecom,0,0.0,1,0.6311030741410488,6,1,1
OWBGBQ4G,Darcel Schlecht,GTXPro,Stanredtax,Lost,2017-07-11,2017-07-18,0.0,Retail,0,0.0,7,0.6311030741410488,4,1,1
X2EH33CU,Gladys Colclough,MG Advanced,Genco Pura Olive Oil Company,Won,2017-07-11,2017-07-12,2878.0,Manufacturing,1,2878.0,1,0.5818965517241379,2,1,0
GNT6EM5M,Hayden Neloms,MG Special,Xx-holding,Lost,2017-07-11,2017-07-12,0.0,Telecom,0,0.0,1,0.7039473684210527,6,1,0
U3ZMURXR,Hayden Neloms,MG Advanced,Finjob,Won,2017-07-11,2017-09-08,3121.0,Manufacturing,1,3121.0,59,0.7039473684210527,2,1,2
4UTOXXV4,James Ascencio,GTX Plus Pro,Golddex,Lost,2017-07-11,2017-07-12,0.0,Manufacturing,0,0.0,1,0.6553398058252428,2,1,2
KHWG1W75,James Ascencio,MG Special,Goodsilron,Won,2017-07-11,2017-07-18,57.0,Energy,1,57.0,7,0.6553398058252428,1,1,0
MWAW08I7,Jonathan Berthelot,GTX Basic,Treequote,Won,2017-07-11,2017-07-12,576.0,Retail,1,576.0,1,0.6477272727272727,4,1,0
0QV1LRME,Jonathan Berthelot,GTX Plus Basic,Konmatfix,Won,2017-07-11,2017-07-18,1258.0,Shipping,1,1258.0,7,0.6477272727272727,5,1,0
63GAY8GB,Kami Bicknell,GTX Plus Basic,Singletechno,Lost,2017-07-11,2017-08-22,0.0,Retail,0,0.0,42,0.6397058823529411,4,1,1
GXHAIS33,Kary Hendrixson,GTX Basic,Doncon,Lost,2017-07-11,2017-09-29,0.0,Shipping,0,0.0,80,0.6238805970149254,5,1,1
VBRZZAP8,Kary Hendrixson,GTX Basic,Hottechi,Won,2017-07-11,2017-07-20,491.0,Public Sector,1,491.0,9,0.6238805970149254,3,1,1
JR76K5YA,Markita Hansen,GTX Basic,Sunnamplex,Won,2017-07-11,2017-08-23,494.0,Public Sector,1,494.0,43,0.5726872246696035,3,1,0
Z3TX2K6F,Maureen Marcano,GTXPro,Dalttechnology,Lost,2017-07-11,2017-07-20,0.0,Shipping,0,0.0,9,0.6995305164319249,5,1,2
RGUC0V54,Maureen Marcano,GTX Plus Basic,Zoomit,Won,2017-07-11,2017-09-19,882.0,Energy,1,882.0,70,0.6995305164319249,1,1,0
M93A8LTF,Reed Clapper,GTX Plus Basic,Konex,Won,2017-07-11,2017-07-20,1076.0,Public Sector,1,1076.0,9,0.6540084388185654,3,1,1
CQW6TYOX,Rosalina Dieter,GTK 500,Cheers,Lost,2017-07-11,2017-07-18,0.0,Telecom,0,0.0,7,0.6545454545454545,6,1,1
P7H8UY1P,Rosalina Dieter,MG Special,Dalttechnology,Lost,2017-07-11,2017-09-21,0.0,Shipping,0,0.0,72,0.6545454545454545,5,1,0
6XLFG3VK,Rosalina Dieter,MG Special,Zoomit,Won,2017-07-11,2017-07-19,57.0,Energy,1,57.0,8,0.6545454545454545,1,1,0
9ZPY98PB,Vicki Laflamme,GTX Basic,Nam-zim,Lost,2017-07-11,2017-07-13,0.0,Energy,0,0.0,2,0.6368876080691642,1,1,1
YRXDI9E8,Vicki Laflamme,MG Advanced,Cheers,Lost,2017-07-11,2017-11-05,0.0,Telecom,0,0.0,117,0.6368876080691642,6,1,1
1JB82QZ0,Vicki Laflamme,MG Advanced,Sonron,Lost,2017-07-11,2017-07-12,0.0,Manufacturing,0,0.0,1,0.6368876080691642,2,1,1
G5GPTVMU,Anna Snelling,GTX Plus Basic,Bioholding,Lost,2017-07-12,2017-08-31,0.0,Banking,0,0.0,50,0.6190476190476191,0,1,0
856VG3CS,Boris Faz,GTX Plus Basic,Plussunin,Won,2017-07-12,2017-09-28,1100.0,Energy,1,1100.0,78,0.6601307189542484,1,1,1
J80ZEYYM,Cassey Cress,MG Advanced,Donquadtech,Won,2017-07-12,2017-09-18,3630.0,Shipping,1,3630.0,68,0.6245210727969349,5,1,1
T51ULXCZ,Darcel Schlecht,GTXPro,Bioholding,Lost,2017-07-12,2017-07-23,0.0,Banking,0,0.0,11,0.6311030741410488,0,1,2
3S73ZUQH,Darcel Schlecht,MG Advanced,Betatech,Lost,2017-07-12,2017-07-21,0.0,Public Sector,0,0.0,9,0.6311030741410488,3,1,0
JUU6C7NO,Donn Cantrell,GTX Plus Basic,Ontomedia,Lost,2017-07-12,2017-09-27,0.0,Manufacturing,0,0.0,77,0.5745454545454546,2,1,2
8SNDBWPP,Donn Cantrell,GTX Plus Pro,Massive Dynamic,Lost,2017-07-12,2017-09-28,0.0,Banking,0,0.0,78,0.5745454545454546,0,1,2
0PH153YF,Gladys Colclough,GTXPro,Condax,Lost,2017-07-12,2017-07-13,0.0,Banking,0,0.0,1,0.5818965517241379,0,1,1
YNYZNOWR,Hayden Neloms,MG Advanced,Cheers,Lost,2017-07-12,2017-07-25,0.0,Telecom,0,0.0,13,0.7039473684210527,6,1,0
HUNM56HY,Hayden Neloms,MG Advanced,Sunnamplex,Won,2017-07-12,2017-07-23,3741.0,Public Sector,1,3741.0,11,0.7039473684210527,3,1,1
SIONXEMH,Hayden Neloms,MG Advanced,Y-corporation,Won,2017-07-12,2017-07-14,2905.0,Manufacturing,1,2905.0,2,0.7039473684210527,2,1,0
JX08Z5L5,James Ascencio,GTX Plus Basic,Singletechno,Lost,2017-07-12,2017-07-25,0.0,Retail,0,0.0,13,0.6553398058252428,4,1,2
BUJ1TX7Y,Maureen Marcano,GTX Plus Basic,Finjob,Won,2017-07-12,2017-09-14,1023.0,Manufacturing,1,1023.0,64,0.6995305164319249,2,1,0
6C70OX62,Maureen Marcano,MG Advanced,Y-corporation,Won,2017-07-12,2017-09-24,3257.0,Manufacturing,1,3257.0,74,0.6995305164319249,2,1,1
V9WVYEE9,Moses Frase,GTX Plus Pro,Codehow,Lost,2017-07-12,2017-07-20,0.0,Telecom,0,0.0,8,0.6615384615384615,6,1,1
3N6BHLN6,Niesha Huffines,GTX Plus Basic,Streethex,Won,2017-07-12,2017-08-20,960.0,Banking,1,960.0,39,0.6,0,1,1
SQWCQRGY,Reed Clapper,GTXPro,Silis,Lost,2017-07-12,2017-07-14,0.0,Public Sector,0,0.0,2,0.6540084388185654,3,1,0
32K5LEDV,Reed Clapper,GTX Plus Pro,Silis,Won,2017-07-12,2017-07-18,5538.0,Public Sector,1,5538.0,6,0.6540084388185654,3,1,2
XW1ONOVO,Boris Faz,MG Advanced,Kan-code,Won,2017-07-13,2017-07-23,3420.0,Public Sector,1,3420.0,10,0.6601307189542484,3,1,2
100W6J9A,Darcel Schlecht,GTXPro,Treequote,Lost,2017-07-13,2017-07-19,0.0,Retail,0,0.0,6,0.6311030741410488,4,1,0
YYRYSVOO,Darcel Schlecht,GTXPro,Bioholding,Won,2017-07-13,2017-07-16,5382.0,Banking,1,5382.0,3,0.6311030741410488,0,1,1
P7AX4B3N,Elease Gluck,MG Special,Sonron,Lost,2017-07-13,2017-07-24,0.0,Manufacturing,0,0.0,11,0.6349206349206349,2,1,2
GC1TSADL,Elease Gluck,GTXPro,Faxquote,Won,2017-07-13,2017-07-18,5703.0,Telecom,1,5703.0,5,0.6349206349206349,6,1,1
QF1I965E,Garret Kinder,MG Advanced,Mathtouch,Won,2017-07-13,2017-09-30,3340.0,Energy,1,3340.0,79,0.6097560975609756,1,1,0
P93UCMW8,Hayden Neloms,MG Advanced,Hottechi,Lost,2017-07-13,2017-07-15,0.0,Public Sector,0,0.0,2,0.7039473684210527,3,1,1
YKBRF0NG,Kary Hendrixson,GTX Plus Basic,Nam-zim,Won,2017-07-13,2017-08-09,1014.0,Energy,1,1014.0,27,0.6238805970149254,1,1,2
OP2DIRC2,Lajuana Vencill,GTX Basic,Inity,Won,2017-07-13,2017-07-19,536.0,Manufacturing,1,536.0,6,0.5497835497835498,2,1,2
VIHXI2JA,Markita Hansen,GTX Plus Basic,Konex,Lost,2017-07-13,2017-07-14,0.0,Public Sector,0,0.0,1,0.5726872246696035,3,1,1
IC4J0BIZ,Niesha Huffines,GTX Basic,Codehow,Won,2017-07-13,2017-07-24,550.0,Telecom,1,550.0,11,0.6,6,1,0
BNMJAOF4,Niesha Huffines,GTX Basic,Gogozoom,Won,2017-07-13,2017-09-28,469.0,Telecom,1,469.0,77,0.6,6,1,1
VSWHUBD0,Niesha Huffines,GTX Basic,Ron-tech,Won,2017-07-13,2017-07-14,585.0,Manufacturing,1,585.0,1,0.6,2,1,0
7ZWN0JO9,Niesha Huffines,GTX Plus Basic,Scottech,Won,2017-07-13,2017-08-29,943.0,Banking,1,943.0,47,0.6,0,1,1
KLPVD6LR,Reed Clapper,GTX Basic,Bioplex,Lost,2017-07-13,2017-07-21,0.0,Retail,0,0.0,8,0.6540084388185654,4,1,2
U3M8XTMY,Reed Clapper,GTX Plus Basic,Plussunin,Won,2017-07-13,2017-08-01,1319.0,Energy,1,1319.0,19,0.6540084388185654,1,1,0
P89VI9EN,Reed Clapper,GTXPro,Bubba Gump,Won,2017-07-13,2017-07-22,5873.0,Retail,1,5873.0,9,0.6540084388185654,4,1,0
SPUXDRGN,Vicki Laflamme,MG Advanced,Kan-code,Lost,2017-07-13,2017-08-28,0.0,Public Sector,0,0.0,46,0.6368876080691642,3,1,0
PDIYRBQJ,Zane Levy,GTX Plus Basic,Lexiqvolax,Lost,2017-07-13,2017-07-15,0.0,Public Sector,0,0.0,2,0.6168582375478927,3,1,2
185PGG0J,Anna Snelling,MG Special,Treequote,Won,2017-07-14,2017-07-17,44.0,Retail,1,44.0,3,0.6190476190476191,4,1,1
QQ5LW9HV,Boris Faz,MG Advanced,Plussunin,Lost,2017-07-14,2017-07-26,0.0,Energy,0,0.0,12,0.6601307189542484,1,1,2
8EF4D82U,Boris Faz,GTXPro,Mathtouch,Won,2017-07-14,2017-09-14,3834.0,Energy,1,3834.0,62,0.6601307189542484,1,1,0
GFMLCHB0,Cassey Cress,GTX Plus Basic,Zathunicon,Lost,2017-07-14,2017-07-21,0.0,Retail,0,0.0,7,0.6245210727969349,4,1,1
TFS537LA,Cassey Cress,GTX Plus Pro,Iselectrics,Lost,2017-07-14,2017-07-15,0.0,Energy,0,0.0,1,0.6245210727969349,1,1,2
2X86737Q,Cecily Lampkin,GTX Plus Pro,Inity,Won,2017-07-14,2017-07-16,5537.0,Manufacturing,1,5537.0,2,0.66875,2,1,0
HSZOPWWT,Corliss Cosme,GTX Basic,Donware,Won,2017-07-14,2017-09-15,530.0,Banking,1,530.0,63,0.6550218340611353,0,1,0
1KVGSF08,Corliss Cosme,GTX Plus Pro,Konex,Won,2017-07-14,2017-09-23,4989.0,Public Sector,1,4989.0,71,0.6550218340611353,3,1,2
UDFMSH1S,Darcel Schlecht,GTX Plus Pro,Streethex,Lost,2017-07-14,2017-07-25,0.0,Banking,0,0.0,11,0.6311030741410488,0,1,2
516C0X9F,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2017-07-14,2017-07-26,1144.0,Manufacturing,1,1144.0,12,0.6311030741410488,2,1,2
DPAEMTHC,Donn Cantrell,GTX Basic,Konex,Lost,2017-07-14,2017-07-15,0.0,Public Sector,0,0.0,1,0.5745454545454546,3,1,0
A6T69X6T,Elease Gluck,MG Advanced,Xx-holding,Lost,2017-07-14,2017-09-08,0.0,Telecom,0,0.0,56,0.6349206349206349,6,1,2
DDD515FB,Hayden Neloms,MG Advanced,Xx-holding,Won,2017-07-14,2017-07-15,3362.0,Telecom,1,3362.0,1,0.7039473684210527,6,1,0
6GKGGY0U,James Ascencio,GTXPro,Green-Plus,Lost,2017-07-14,2017-07-25,0.0,Retail,0,0.0,11,0.6553398058252428,4,1,2
8M6TB2ZX,James Ascencio,GTX Plus Pro,Goodsilron,Won,2017-07-14,2017-07-21,5013.0,Energy,1,5013.0,7,0.6553398058252428,1,1,0
BABQISCH,Kami Bicknell,GTX Basic,Hatfan,Lost,2017-07-14,2017-07-15,0.0,Public Sector,0,0.0,1,0.6397058823529411,3,1,0
T46KPPNB,Kary Hendrixson,GTX Plus Basic,Blackzim,Lost,2017-07-14,2017-07-16,0.0,Telecom,0,0.0,2,0.6238805970149254,6,1,1
9CE6F4NZ,Kary Hendrixson,GTX Basic,Plusstrip,Won,2017-07-14,2017-08-27,431.0,Public Sector,1,431.0,44,0.6238805970149254,3,1,2
Z9KNL9A1,Kary Hendrixson,GTXPro,Groovestreet,Won,2017-07-14,2017-07-24,5161.0,Retail,1,5161.0,10,0.6238805970149254,4,1,2
7JBR36G8,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Won,2017-07-14,2017-07-16,579.0,Manufacturing,1,579.0,2,0.5497835497835498,2,1,0
EYTBRK2B,Lajuana Vencill,MG Advanced,Warephase,Won,2017-07-14,2017-07-24,3411.0,Retail,1,3411.0,10,0.5497835497835498,4,1,0
KFXZNC4N,Markita Hansen,MG Special,Xx-holding,Lost,2017-07-14,2017-09-11,0.0,Telecom,0,0.0,59,0.5726872246696035,6,1,0
SJ62BMK5,Markita Hansen,MG Advanced,Plusstrip,Won,2017-07-14,2017-07-15,3973.0,Public Sector,1,3973.0,1,0.5726872246696035,3,1,1
YDJV1DFE,Niesha Huffines,MG Advanced,Ron-tech,Lost,2017-07-14,2017-11-09,0.0,Manufacturing,0,0.0,118,0.6,2,1,1
GHDAXC7T,Reed Clapper,GTX Plus Basic,Zathunicon,Won,2017-07-14,2017-07-15,1029.0,Retail,1,1029.0,1,0.6540084388185654,4,1,0
FQQ2JJZ1,Rosie Papadopoulos,MG Special,Gekko & Co,Won,2017-07-14,2017-07-23,59.0,Telecom,1,59.0,9,0.6446280991735537,6,1,2
NCJJBWU3,Versie Hillebrand,MG Special,Globex Corporation,Lost,2017-07-14,2017-07-22,0.0,Retail,0,0.0,8,0.6666666666666666,4,1,2
8SGMUWET,Vicki Laflamme,GTX Basic,Goodsilron,Won,2017-07-14,2017-09-29,534.0,Energy,1,534.0,77,0.6368876080691642,1,1,1
3KVS08NL,Violet Mclelland,MG Special,Iselectrics,Won,2017-07-14,2017-07-15,48.0,Energy,1,48.0,1,0.6321243523316062,1,1,1
CLIIR1T0,Zane Levy,MG Special,Finjob,Won,2017-07-14,2017-07-25,57.0,Manufacturing,1,57.0,11,0.6168582375478927,2,1,0
PHXX81YF,Daniell Hammack,GTX Plus Pro,Donware,Lost,2017-07-15,2017-07-17,0.0,Banking,0,0.0,2,0.6096256684491979,0,1,2
6K7LDRKR,Darcel Schlecht,GTX Plus Pro,Stanredtax,Won,2017-07-15,2017-11-11,4009.0,Retail,1,4009.0,119,0.6311030741410488,4,1,0
J6UOUH6Y,Darcel Schlecht,MG Advanced,dambase,Won,2017-07-15,2017-09-03,3255.0,Retail,1,3255.0,50,0.6311030741410488,4,1,1
2EYTB3PX,Donn Cantrell,MG Advanced,Condax,Won,2017-07-15,2017-07-25,3724.0,Banking,1,3724.0,10,0.5745454545454546,0,1,2
1U945R0D,Elease Gluck,MG Advanced,Dalttechnology,Lost,2017-07-15,2017-07-16,0.0,Shipping,0,0.0,1,0.6349206349206349,5,1,2
FX4D649Y,Hayden Neloms,GTX Plus Basic,Fasehatice,Lost,2017-07-15,2017-07-24,0.0,Telecom,0,0.0,9,0.7039473684210527,6,1,1
4QBSY3CB,James Ascencio,GTX Plus Basic,Golddex,Lost,2017-07-15,2017-08-26,0.0,Manufacturing,0,0.0,42,0.6553398058252428,2,1,0
ZWVRS27V,Jonathan Berthelot,MG Special,Rundofase,Lost,2017-07-15,2017-11-04,0.0,Public Sector,0,0.0,112,0.6477272727272727,3,1,0
